feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,label
0.655339241027832,0.22432774305343628,7.6372308477346e-10,0.6604313850402832,0.20542186498641968,0.008183220401406288,0.6593608856201172,0.18440085649490356,0.011170259676873684,0.6534712314605713,0.16723749041557312,0.013136663474142551,0.6472893953323364,0.1570831686258316,0.016012761741876602,0.66264408826828,0.1621798425912857,0.002221275819465518,0.6464038491249084,0.1417853683233261,0.008076626807451248,0.6396757960319519,0.15022686123847961,0.01600455678999424,0.6407335996627808,0.15963655710220337,0.021052639931440353,0.6545981764793396,0.16311359405517578,-0.0019038321916013956,0.6340221762657166,0.1459626406431198,0.00283603323623538,0.63005131483078,0.15467935800552368,0.00893261656165123,0.6345585584640503,0.1633194535970688,0.012940441258251667,0.6462638974189758,0.16712424159049988,-0.0044514029286801815,0.6265610456466675,0.1530885100364685,0.0005785825778730214,0.6241563558578491,0.16030782461166382,0.00566354114562273,0.6291545629501343,0.16728085279464722,0.008359620347619057,0.639043927192688,0.17280687391757965,-0.00631609745323658,0.6219337582588196,0.16140452027320862,-0.0017466323915868998,0.6207334399223328,0.1662629246711731,0.002480800962075591,0.6260175704956055,0.17328092455863953,0.005192742217332125,1
0.6385141015052795,0.18979588150978088,2.072834348609831e-09,0.6501425504684448,0.16680610179901123,0.013577631674706936,0.6546290516853333,0.14550566673278809,0.017505520954728127,0.6563653349876404,0.13130757212638855,0.020460423082113266,0.6525035500526428,0.12392961233854294,0.023786380887031555,0.6372849345207214,0.1345270872116089,-0.005891069304198027,0.6385385394096375,0.10934022814035416,0.00013382376346271485,0.6437105536460876,0.11499597132205963,0.008926941081881523,0.6446427702903748,0.12287270277738571,0.014231083914637566,0.6321791410446167,0.13910260796546936,-0.011320372112095356,0.6342357993125916,0.11480135470628738,-0.005046646110713482,0.6402435898780823,0.11880495399236679,0.004404716659337282,0.6415331959724426,0.12778986990451813,0.009635154157876968,0.629077672958374,0.14530768990516663,-0.013542148284614086,0.6319721341133118,0.12470616400241852,-0.005146385636180639,0.637431800365448,0.12954667210578918,0.004492701031267643,0.6386955380439758,0.1376434564590454,0.008960111066699028,0.6270651817321777,0.15226295590400696,-0.014677325263619423,0.6286713480949402,0.13694049417972565,-0.007628569379448891,0.6328655481338501,0.13934606313705444,-0.0007132561877369881,0.6344901323318481,0.1457919478416443,0.0032784922514110804,1
0.6357545256614685,0.1526290625333786,8.583218580326957e-10,0.6550760865211487,0.14479534327983856,0.0029907620046287775,0.6682611107826233,0.13367988169193268,0.005216612480580807,0.6757315993309021,0.12100296467542648,0.006586029659956694,0.6789286732673645,0.11020901054143906,0.008305300027132034,0.6631042957305908,0.10912163555622101,0.00915566086769104,0.669916033744812,0.09377136826515198,0.01393455546349287,0.6723729968070984,0.09227466583251953,0.017668215557932854,0.6729036569595337,0.09698540717363358,0.020173873752355576,0.6492538452148438,0.10492084920406342,0.008404691703617573,0.6525176763534546,0.08748086541891098,0.01254221796989441,0.6538141965866089,0.08913572877645493,0.013733364641666412,0.6543569564819336,0.09722571820020676,0.014872302301228046,0.6366003751754761,0.10515236854553223,0.007790708914399147,0.6386090517044067,0.08983130007982254,0.010952853597700596,0.6404030919075012,0.09367377310991287,0.011084185913205147,0.6412967443466187,0.1019451692700386,0.011423378251492977,0.6251102089881897,0.10864803940057755,0.007305415812879801,0.625274658203125,0.09842090308666229,0.00957101583480835,0.6267735362052917,0.10008931905031204,0.010046854615211487,0.6285772323608398,0.1060141772031784,0.010791382752358913,1
0.687889039516449,0.19086438417434692,-1.6050938356215738e-09,0.7036202549934387,0.17035499215126038,0.005554978735744953,0.7090144157409668,0.14346620440483093,0.007117831613868475,0.7078858613967896,0.12291787564754486,0.008371536619961262,0.7020516395568848,0.10955158621072769,0.010181812569499016,0.7099117040634155,0.13267789781093597,-0.0036171607207506895,0.703917384147644,0.10839205980300903,0.0003977451997343451,0.700238049030304,0.10355337709188461,0.006828829646110535,0.7013304233551025,0.10453212261199951,0.011158553883433342,0.6997703909873962,0.13460808992385864,-0.006263075862079859,0.6945613026618958,0.11047710478305817,-0.0028155925683677197,0.6924449801445007,0.1075475662946701,0.002857260638847947,0.6946036219596863,0.10997872799634933,0.0068234545178711414,0.688134491443634,0.13832199573516846,-0.00732956500723958,0.682689905166626,0.115349680185318,-0.0032657315023243427,0.6821487545967102,0.11468195915222168,0.0029900227673351765,0.6850792765617371,0.11959362030029297,0.006961530074477196,0.6763971447944641,0.14289455115795135,-0.00799038540571928,0.6726114749908447,0.12314944714307785,-0.00409684469923377,0.6730034947395325,0.12163387984037399,0.0008515877998434007,0.6756811141967773,0.12633535265922546,0.004447428975254297,2
0.12436435371637344,0.27234822511672974,1.3111133290166777e-09,0.1483323574066162,0.29767879843711853,0.009380185976624489,0.16625520586967468,0.3290610909461975,0.010858424007892609,0.17611393332481384,0.35285449028015137,0.009431292302906513,0.1775551289319992,0.36432403326034546,0.008099561557173729,0.15668295323848724,0.3601595461368561,0.003562134224921465,0.15020298957824707,0.38647598028182983,0.006661850959062576,0.1483524590730667,0.3761787712574005,0.009378651157021523,0.1518571972846985,0.3645884096622467,0.0098560880869627,0.13846437633037567,0.35877570509910583,-0.004355531185865402,0.13274425268173218,0.3798969089984894,-0.001699108979664743,0.13053888082504272,0.36806896328926086,-0.0017755808075889945,0.13268037140369415,0.35578417778015137,-0.0032701618038117886,0.11852192133665085,0.35346460342407227,-0.010436750948429108,0.11340115964412689,0.3738170564174652,-0.005703561939299107,0.11256305128335953,0.36368200182914734,-0.0035924576222896576,0.11524824798107147,0.34966281056404114,-0.004462488926947117,0.09763074666261673,0.3452867865562439,-0.016332868486642838,0.09056494385004044,0.36419329047203064,-0.012264424003660679,0.09192553907632828,0.35914796590805054,-0.009398721158504486,0.09579537063837051,0.3481476306915283,-0.008586330339312553,2
0.6842520833015442,0.223309725522995,-5.954089443704902e-10,0.6839675903320312,0.2012588530778885,0.01062612235546112,0.6832523941993713,0.178524449467659,0.011824904009699821,0.6827335953712463,0.16030371189117432,0.011705508455634117,0.6843430995941162,0.14720386266708374,0.012127789668738842,0.6792037487030029,0.17242774367332458,-0.006088530644774437,0.6771785616874695,0.1489029824733734,-0.0023256316781044006,0.6781801581382751,0.1518542319536209,0.005363970063626766,0.6798575520515442,0.15739750862121582,0.010028180666267872,0.6796075701713562,0.1774713546037674,-0.01222236081957817,0.6776682734489441,0.15471652150154114,-0.009620733559131622,0.6790061593055725,0.1568242609500885,-0.0018407993484288454,0.6799398064613342,0.16148816049098969,0.0033282164949923754,0.6802672743797302,0.18320296704769135,-0.015994930639863014,0.6784847974777222,0.16229361295700073,-0.012268255464732647,0.6795077919960022,0.16411514580249786,-0.0038089363370090723,0.68035888671875,0.16886942088603973,0.0012165935477241874,0.6807165145874023,0.18943196535110474,-0.018652353435754776,0.6797667145729065,0.17165398597717285,-0.015484507195651531,0.679570734500885,0.17204132676124573,-0.009413975290954113,0.6794283986091614,0.1766192466020584,-0.005132821388542652,2
0.6950014233589172,0.2309332638978958,-1.6527837432001036e-10,0.6975889801979065,0.20682325959205627,0.00540805421769619,0.6949942111968994,0.1832062005996704,0.004185121972113848,0.6906479001045227,0.16578814387321472,0.001651589758694172,0.6879933476448059,0.1512964367866516,-0.00096646643942222,0.7057746052742004,0.1851741224527359,-0.005644627381116152,0.6975261569023132,0.16527320444583893,-0.007945303805172443,0.6865742206573486,0.15850608050823212,-0.007656715344637632,0.6792443990707397,0.15487459301948547,-0.007981110364198685,0.7047708630561829,0.19197991490364075,-0.012148771435022354,0.6946837902069092,0.171822190284729,-0.015583708882331848,0.6832830309867859,0.16414088010787964,-0.01591694913804531,0.6757482290267944,0.1612280160188675,-0.01664912700653076,0.7007264494895935,0.2003082036972046,-0.01746506057679653,0.6913694143295288,0.18113088607788086,-0.020452311262488365,0.6813724040985107,0.17422889173030853,-0.019292356446385384,0.6752563118934631,0.17240910232067108,-0.018859848380088806,0.6944988369941711,0.20911574363708496,-0.022127186879515648,0.6876887083053589,0.1946655511856079,-0.02442476898431778,0.6817571520805359,0.18821728229522705,-0.023138131946325302,0.6785672307014465,0.18566343188285828,-0.022527730092406273,2
0.36619439721107483,0.7006312608718872,2.495384565648351e-09,0.38519957661628723,0.7167932391166687,0.004729607608169317,0.40149256587028503,0.7378239631652832,0.0017109753098338842,0.41294893622398376,0.7514249086380005,-0.002972900401800871,0.4195763170719147,0.7555444240570068,-0.008029371500015259,0.39161649346351624,0.7675055861473083,-0.009110244922339916,0.4016450047492981,0.7959105968475342,-0.01471263449639082,0.41092342138290405,0.8095970749855042,-0.01811748929321766,0.41682499647140503,0.8185456991195679,-0.020519932731986046,0.3818277418613434,0.7623763084411621,-0.016186708584427834,0.40090852975845337,0.776496410369873,-0.020721709355711937,0.4090706408023834,0.767177939414978,-0.018461115658283234,0.409569650888443,0.7604468464851379,-0.016759240999817848,0.3744957149028778,0.7525801062583923,-0.022321900352835655,0.39525386691093445,0.7627171277999878,-0.024391742423176765,0.40258756279945374,0.7535682320594788,-0.01799214445054531,0.4007833003997803,0.7468857169151306,-0.014245281927287579,0.36910080909729004,0.7406575679779053,-0.02885691449046135,0.38782551884651184,0.7502431869506836,-0.029040129855275154,0.39510273933410645,0.744031548500061,-0.023933760821819305,0.3929080665111542,0.7377572059631348,-0.02063739113509655,2
0.7191729545593262,0.24602364003658295,-4.3340325772689425e-10,0.7226436138153076,0.21944890916347504,0.009317580610513687,0.7188220620155334,0.19116970896720886,0.008913394995033741,0.7106937766075134,0.17152944207191467,0.007668621838092804,0.700532078742981,0.16107435524463654,0.0068777455016970634,0.7198140621185303,0.1820758879184723,-0.013330403715372086,0.7112152576446533,0.15495355427265167,-0.013696921989321709,0.7087349891662598,0.15000124275684357,-0.009128783829510212,0.7101491689682007,0.1491687297821045,-0.0060811229050159454,0.7139638066291809,0.18970541656017303,-0.019846048206090927,0.7020087242126465,0.16421841084957123,-0.020913466811180115,0.7007855772972107,0.16640184819698334,-0.013224728405475616,0.7032889127731323,0.17151270806789398,-0.007888557389378548,0.7068995237350464,0.19825656712055206,-0.02382311224937439,0.695149302482605,0.17535406351089478,-0.02241615578532219,0.6954550743103027,0.17871908843517303,-0.011905348859727383,0.6985450983047485,0.18487678468227386,-0.005371195264160633,0.6993987560272217,0.2072950154542923,-0.027139773592352867,0.6905628442764282,0.18697506189346313,-0.02427157759666443,0.6914377212524414,0.18938632309436798,-0.016324426978826523,0.69414883852005,0.1962357610464096,-0.010941686108708382,2
0.6684442162513733,0.19441965222358704,-7.955023861860866e-10,0.6787661910057068,0.1797167807817459,0.008696244098246098,0.6820230484008789,0.1625814288854599,0.013545074500143528,0.680640459060669,0.14942210912704468,0.017539536580443382,0.677872896194458,0.14200779795646667,0.021898780018091202,0.6827263832092285,0.14830023050308228,0.004430506844073534,0.678551435470581,0.1348428577184677,0.012207922525703907,0.67686527967453,0.141950324177742,0.019697917625308037,0.6779481768608093,0.14846938848495483,0.02393212914466858,0.6755049228668213,0.14987695217132568,0.0014831452863290906,0.6710031032562256,0.1388256698846817,0.008562525734305382,0.6697883605957031,0.1453935205936432,0.014139043167233467,0.6713526248931885,0.152043879032135,0.01724127121269703,0.6678054928779602,0.15369324386119843,0.00027045689057558775,0.6644548773765564,0.14502978324890137,0.007509994320571423,0.6637182831764221,0.15052063763141632,0.011826436035335064,0.6652771830558777,0.15618497133255005,0.013536733575165272,0.6607221961021423,0.15860801935195923,-0.00020744584617204964,0.6579481363296509,0.15125510096549988,0.005327259656041861,0.6579858064651489,0.1551378220319748,0.00864787120372057,0.6595597863197327,0.16022033989429474,0.01058342307806015,2
0.6781290173530579,0.19270223379135132,-9.850897181307161e-11,0.6889739036560059,0.1765369325876236,0.008578816428780556,0.6884433627128601,0.16145336627960205,0.01485417876392603,0.682239830493927,0.15245771408081055,0.020548606291413307,0.6753273606300354,0.1490953117609024,0.026697972789406776,0.6805550456047058,0.15011422336101532,0.009565566666424274,0.6754926443099976,0.14019566774368286,0.01950872130692005,0.6773004531860352,0.14703473448753357,0.027257176116108894,0.6793742179870605,0.1523590087890625,0.03154944255948067,0.673362135887146,0.15448935329914093,0.008373279124498367,0.6689295172691345,0.14608906209468842,0.018103813752532005,0.6709604859352112,0.15072320401668549,0.023860448971390724,0.6731317639350891,0.15674181282520294,0.02682369016110897,0.6672221422195435,0.16017042100429535,0.008673831820487976,0.6640819311141968,0.15286721289157867,0.01792231574654579,0.6661173105239868,0.15689311921596527,0.021826503798365593,0.6683375239372253,0.16142424941062927,0.023153211921453476,0.6627315878868103,0.1661110669374466,0.00968717411160469,0.659929633140564,0.1597742885351181,0.01684723049402237,0.662266194820404,0.16327808797359467,0.020473957061767578,0.6650503277778625,0.1683877557516098,0.02246190421283245,2
0.660280704498291,0.20365458726882935,1.295344942420229e-09,0.6608884334564209,0.18670113384723663,0.008132862858474255,0.6603312492370605,0.16986045241355896,0.011307468637824059,0.6593219637870789,0.15734320878982544,0.013044257648289204,0.6573277711868286,0.1473679393529892,0.014945605769753456,0.6683738231658936,0.16029198467731476,0.006046443246304989,0.6662136912345886,0.1437128484249115,0.008554667234420776,0.6646134257316589,0.13529489934444427,0.010865659452974796,0.6644258499145508,0.12938788533210754,0.01237757969647646,0.6673279404640198,0.16320180892944336,0.002186639467254281,0.6612512469291687,0.14793510735034943,0.0052308207377791405,0.6580168008804321,0.1431189626455307,0.008185428567230701,0.6568888425827026,0.1403416246175766,0.009969423525035381,0.6640636920928955,0.16706044971942902,-0.0008510926854796708,0.6565368175506592,0.1543073058128357,0.0023535219952464104,0.6530184149742126,0.1508200466632843,0.006072751246392727,0.6516075134277344,0.1493430882692337,0.008164634928107262,0.6597317457199097,0.17143864929676056,-0.003497491590678692,0.6517137289047241,0.1619219183921814,-0.0002830280573107302,0.6485041379928589,0.15987583994865417,0.0029678482096642256,0.6476598978042603,0.1600814312696457,0.005048432387411594,2
0.6899554133415222,0.19839873909950256,-6.944771424599594e-10,0.6968420147895813,0.18233390152454376,0.005466501694172621,0.6969077587127686,0.1654408723115921,0.008001894690096378,0.6921263933181763,0.1545810103416443,0.009989144280552864,0.684224009513855,0.150882750749588,0.012499752454459667,0.6922516226768494,0.156770259141922,0.000527048425283283,0.6856858730316162,0.14184461534023285,0.005729192867875099,0.6863653063774109,0.14862728118896484,0.01162943709641695,0.6885268688201904,0.1555158793926239,0.014984633773565292,0.6863746047019958,0.16026751697063446,-0.0018304637633264065,0.6792775392532349,0.14742034673690796,0.0028165653347969055,0.6808847784996033,0.15229922533035278,0.007169024087488651,0.6837270259857178,0.1596515029668808,0.009461290203034878,0.6809116005897522,0.16501645743846893,-0.002888354007154703,0.6750537753105164,0.15409505367279053,0.001955423504114151,0.6770426034927368,0.15832599997520447,0.005475625861436129,0.6798880100250244,0.1637822389602661,0.0068587129935622215,0.6763507127761841,0.17025187611579895,-0.0035315845161676407,0.670894980430603,0.1614665985107422,0.0007644679280929267,0.6725066900253296,0.16454611718654633,0.0037999101914465427,0.6752117872238159,0.16972602903842926,0.0053724609315395355,2
